city,temperature_c,humidity_percent,wind_speed_kmh,rainfall_mm,cloud_cover_percent,condition,play_cricket
Mumbai,23.7,35,32.7,0.0,55,Cloudy,Yes
Bengaluru,18.9,46,12.9,6.1,88,Rainy,No
Mumbai,41.3,55,8.2,0.0,46,Cloudy,Yes
Hyderabad,21.6,38,7.6,0.1,39,Sunny,Yes
Delhi,25.1,89,12.9,0.0,19,Sunny,Yes
Delhi,30.5,85,31.4,2.3,45,Cloudy,No
Chennai,35.2,69,2.6,0.4,16,Sunny,Yes
Hyderabad,27.0,75,29.4,7.7,76,Rainy,No
Ahmedabad,36.2,36,2.3,0.0,59,Cloudy,Yes
Chennai,30.3,58,13.6,0.1,53,Cloudy,Yes
Ahmedabad,30.2,60,21.3,2.2,34,Sunny,No
Bengaluru,20.6,91,5.0,4.8,66,Cloudy,No
Bengaluru,35.9,98,25.2,0.0,51,Cloudy,No
Mumbai,28.2,55,25.9,5.4,82,Rainy,No
Kolkata,39.0,58,8.9,6.7,88,Rainy,No
Kolkata,24.6,77,9.2,4.8,76,Overcast,No
Delhi,30.2,40,7.3,0.4,42,Cloudy,Yes
Bengaluru,33.9,46,25.2,0.9,39,Sunny,Yes
Ahmedabad,28.8,35,22.6,0.0,41,Cloudy,Yes
Mumbai,29.6,56,21.1,8.5,100,Rainy,No
Kolkata,25.8,61,19.1,1.7,57,Cloudy,Yes
Chennai,35.8,78,5.9,0.2,60,Cloudy,Yes
Delhi,20.5,91,13.4,4.8,100,Overcast,No
Jaipur,28.0,92,11.0,0.0,50,Cloudy,Yes
Delhi,23.1,76,13.0,0.5,12,Sunny,Yes
Pune,26.0,58,19.9,0.0,25,Sunny,Yes
Ahmedabad,25.6,49,9.2,0.0,28,Sunny,Yes
Chennai,42.8,49,14.4,1.9,55,Cloudy,No
Hyderabad,37.2,96,10.1,0.3,19,Sunny,No
Bengaluru,28.4,71,11.8,6.1,90,Rainy,No
Pune,42.0,98,4.5,4.3,76,Overcast,No
Delhi,27.9,61,11.9,2.0,82,Overcast,Yes
Hyderabad,21.1,93,15.6,4.1,75,Overcast,No
Lucknow,23.7,71,21.2,0.0,45,Cloudy,Yes
Mumbai,35.0,51,22.8,0.0,50,Cloudy,Yes
Pune,31.3,48,9.6,0.0,55,Cloudy,Yes
Bengaluru,33.0,36,25.3,0.0,46,Cloudy,Yes
Hyderabad,35.5,78,16.5,0.9,24,Sunny,Yes
Mumbai,35.2,66,25.9,0.0,51,Cloudy,No
Mumbai,39.4,38,17.7,6.2,90,Rainy,No
Kolkata,22.1,37,5.8,1.8,44,Cloudy,Yes
Delhi,32.9,98,30.0,2.8,66,Cloudy,No
Bengaluru,38.8,63,4.7,0.4,46,Cloudy,Yes
Mumbai,23.2,48,7.6,7.1,92,Rainy,No
Kolkata,42.7,54,9.8,1.6,58,Cloudy,No
Hyderabad,31.2,72,18.8,2.4,61,Cloudy,Yes
Chennai,42.3,92,18.9,1.4,61,Cloudy,No
Mumbai,23.2,61,20.2,0.0,35,Sunny,Yes
Ahmedabad,29.9,80,11.5,0.0,51,Cloudy,Yes
Bengaluru,25.3,69,22.1,2.5,60,Cloudy,No
Mumbai,20.6,35,2.9,1.3,6,Sunny,Yes
Bengaluru,21.4,37,9.5,0.0,66,Cloudy,Yes
Jaipur,36.1,97,10.8,0.2,48,Cloudy,No
Lucknow,31.2,93,23.9,0.0,31,Sunny,No
Jaipur,41.1,96,29.4,3.8,85,Overcast,No
Pune,30.1,53,15.6,5.7,85,Rainy,No
Lucknow,25.5,31,18.6,0.1,62,Cloudy,Yes
Kolkata,36.2,78,30.5,1.5,85,Overcast,No
Bengaluru,29.6,67,12.1,0.0,35,Sunny,Yes
Kolkata,19.6,40,28.4,4.1,48,Cloudy,No
Jaipur,26.0,77,26.5,1.6,52,Cloudy,No
Pune,21.4,50,4.2,0.0,13,Sunny,Yes
Jaipur,37.3,95,8.5,5.0,65,Rainy,No
Delhi,24.4,49,21.4,0.0,49,Cloudy,Yes
Hyderabad,28.4,67,15.1,0.0,57,Cloudy,Yes
Ahmedabad,35.3,44,9.3,3.9,65,Cloudy,No
Bengaluru,36.5,96,3.4,3.3,58,Cloudy,No
Ahmedabad,28.3,86,11.9,4.3,100,Overcast,No
Kolkata,35.3,45,3.5,0.4,53,Cloudy,Yes
Pune,29.5,89,12.7,5.1,88,Rainy,No
Delhi,34.5,47,25.0,4.8,57,Cloudy,No
Lucknow,37.7,30,8.9,0.3,32,Sunny,Yes
Pune,34.2,55,21.9,0.0,0,Sunny,Yes
Bengaluru,29.0,97,9.5,0.7,57,Cloudy,Yes
Delhi,25.9,32,22.8,0.0,29,Sunny,Yes
Mumbai,29.1,66,5.5,2.8,67,Cloudy,Yes
Kolkata,30.9,52,25.8,7.2,78,Rainy,No
Kolkata,33.6,59,5.1,5.1,63,Rainy,No
Jaipur,25.5,37,20.6,8.4,95,Rainy,No
Mumbai,23.4,58,19.5,1.0,66,Cloudy,Yes
Bengaluru,33.5,73,13.2,1.0,34,Sunny,Yes
Bengaluru,30.7,72,16.6,6.4,100,Rainy,No
Jaipur,28.9,50,13.6,0.2,44,Cloudy,Yes
Jaipur,38.5,55,20.3,4.5,30,Sunny,No
Pune,30.8,81,22.9,1.8,71,Cloudy,No
Bengaluru,32.3,79,16.9,2.6,60,Cloudy,Yes
Pune,20.4,31,24.1,0.0,71,Cloudy,Yes
Lucknow,29.8,73,13.1,0.0,55,Cloudy,Yes
Kolkata,31.3,46,14.1,0.0,28,Sunny,Yes
Chennai,35.6,38,11.1,7.3,100,Rainy,No
Jaipur,35.4,53,26.0,10.3,96,Rainy,No
Hyderabad,25.1,69,6.6,0.0,43,Cloudy,Yes
Delhi,35.2,92,2.9,0.0,26,Sunny,No
Kolkata,18.8,84,18.2,1.6,79,Overcast,No
Bengaluru,22.5,90,6.1,0.0,51,Cloudy,Yes
Delhi,31.3,93,7.7,5.2,83,Rainy,No
Ahmedabad,30.9,63,5.5,5.8,81,Rainy,No
Pune,24.1,76,5.6,0.1,54,Cloudy,Yes
Bengaluru,34.8,74,26.7,0.0,62,Cloudy,Yes
Mumbai,34.9,95,11.9,3.5,90,Overcast,No
Hyderabad,27.0,61,10.1,7.5,77,Rainy,No
Kolkata,28.8,35,7.3,5.7,51,Rainy,No
Delhi,30.8,84,22.0,0.0,25,Sunny,No
Pune,29.0,69,28.0,1.2,45,Cloudy,No
Pune,26.0,92,13.0,2.1,54,Cloudy,No
Kolkata,29.3,81,7.0,7.2,73,Rainy,No
Mumbai,34.6,37,29.5,6.1,83,Rainy,No
Jaipur,34.5,37,9.3,0.0,57,Cloudy,Yes
Mumbai,24.8,31,16.6,2.0,34,Sunny,Yes
Bengaluru,36.7,90,15.4,3.5,57,Cloudy,No
Pune,40.1,83,14.9,0.0,25,Sunny,No
Jaipur,36.2,63,12.9,2.5,49,Cloudy,No
Mumbai,26.6,49,11.0,0.7,8,Sunny,Yes
Lucknow,33.1,55,15.9,0.0,61,Cloudy,Yes
Lucknow,29.0,61,3.8,0.5,55,Cloudy,Yes
Jaipur,43.8,66,15.8,4.2,56,Cloudy,No
Delhi,24.1,46,19.0,0.0,55,Cloudy,Yes
Lucknow,31.6,56,19.2,0.0,54,Cloudy,Yes
Lucknow,33.2,75,18.8,0.0,47,Cloudy,Yes
Bengaluru,25.0,88,24.7,0.0,47,Cloudy,No
Kolkata,36.3,76,7.4,0.0,38,Sunny,Yes
Chennai,32.5,79,10.5,2.8,58,Cloudy,Yes
Ahmedabad,21.0,65,6.9,4.7,100,Overcast,No
Ahmedabad,31.4,30,32.9,1.5,55,Cloudy,No
Lucknow,30.4,83,16.4,2.7,66,Cloudy,No
Ahmedabad,31.9,33,19.2,0.2,62,Cloudy,Yes
Ahmedabad,28.8,68,16.4,0.0,24,Sunny,Yes
Lucknow,21.6,46,5.2,0.0,47,Cloudy,Yes
Mumbai,25.1,50,7.8,2.7,58,Cloudy,Yes
Delhi,17.9,30,11.7,4.5,59,Cloudy,No
Hyderabad,23.2,77,22.7,0.0,56,Cloudy,Yes
Pune,35.6,88,11.5,1.7,39,Sunny,No
Jaipur,33.3,69,27.8,2.8,58,Cloudy,No
Mumbai,36.0,50,27.3,7.0,89,Rainy,No
Chennai,36.2,44,5.2,2.3,59,Cloudy,No
Ahmedabad,36.7,74,11.6,1.0,83,Overcast,No
Chennai,23.0,85,2.3,6.8,100,Rainy,No
Jaipur,30.1,85,18.8,0.0,61,Cloudy,Yes
Bengaluru,32.7,72,11.6,0.3,55,Cloudy,Yes
Pune,34.1,72,17.0,2.2,83,Overcast,Yes
Kolkata,25.4,79,11.7,1.4,70,Cloudy,Yes
Kolkata,25.6,70,9.9,0.0,29,Sunny,Yes
Kolkata,19.5,93,29.1,1.6,54,Cloudy,No
Pune,22.9,91,19.3,6.6,45,Rainy,No
Bengaluru,39.4,85,10.2,2.2,35,Sunny,No
Pune,18.7,90,10.7,0.1,61,Cloudy,No
Kolkata,24.2,97,23.8,0.0,38,Sunny,No
Delhi,27.4,68,9.4,2.8,47,Cloudy,Yes
Jaipur,28.0,49,4.8,0.2,55,Cloudy,Yes
Mumbai,24.1,89,22.2,1.6,39,Sunny,No
Kolkata,34.3,34,19.0,1.5,55,Cloudy,Yes
Pune,35.1,61,4.4,1.3,27,Sunny,No
Chennai,19.3,31,23.5,0.8,63,Cloudy,No
Lucknow,20.7,82,18.7,5.9,100,Rainy,No
Mumbai,32.4,95,8.1,5.6,90,Rainy,No
Bengaluru,28.4,97,4.8,0.6,77,Overcast,Yes
Pune,29.4,51,22.3,0.1,66,Cloudy,Yes
Hyderabad,25.3,68,23.8,1.0,91,Overcast,No
Pune,27.3,76,12.3,0.0,22,Sunny,Yes
Bengaluru,30.4,71,21.9,9.2,100,Rainy,No
Ahmedabad,27.8,78,18.3,3.0,37,Sunny,No
Mumbai,38.3,33,4.6,0.0,64,Cloudy,Yes
Hyderabad,30.0,45,13.6,7.6,100,Rainy,No
Bengaluru,28.4,92,24.5,0.0,20,Sunny,No
Lucknow,24.8,70,12.1,1.7,51,Cloudy,Yes
Bengaluru,35.1,31,29.2,0.0,24,Sunny,No
Mumbai,31.7,30,6.7,0.0,73,Cloudy,Yes
Ahmedabad,35.2,76,3.6,10.3,95,Rainy,No
Delhi,31.9,69,16.6,2.5,56,Cloudy,Yes
Hyderabad,27.3,49,17.5,0.8,52,Cloudy,Yes
Ahmedabad,23.9,88,32.0,4.1,98,Overcast,No
Lucknow,26.9,90,10.1,5.7,63,Rainy,No
Lucknow,28.3,86,11.9,2.1,85,Overcast,No
Kolkata,29.2,65,7.7,0.0,62,Cloudy,Yes
Kolkata,35.8,86,17.0,0.5,11,Sunny,No
Lucknow,31.1,49,7.8,0.0,40,Cloudy,Yes
Mumbai,32.5,39,11.3,0.0,58,Cloudy,Yes
Delhi,28.4,58,17.8,5.9,76,Rainy,No
Mumbai,34.9,83,13.7,5.7,70,Rainy,No
Lucknow,34.5,52,16.6,1.4,75,Overcast,Yes
Pune,26.4,68,27.1,0.1,36,Sunny,Yes
Bengaluru,39.0,95,8.4,3.7,67,Cloudy,No
Bengaluru,28.9,69,16.0,7.6,76,Rainy,No
Hyderabad,26.5,63,8.2,3.1,79,Overcast,No
Kolkata,35.0,39,17.7,0.5,70,Cloudy,Yes
Hyderabad,31.1,68,23.6,0.0,19,Sunny,Yes
Chennai,25.9,57,13.1,0.2,81,Overcast,Yes
Bengaluru,35.1,61,19.0,0.0,61,Cloudy,Yes
Chennai,39.6,82,9.1,0.0,53,Cloudy,No
Jaipur,37.2,86,16.2,3.6,71,Cloudy,No
Ahmedabad,40.8,87,4.7,3.8,71,Cloudy,No
Delhi,29.3,57,7.9,3.4,34,Sunny,No
Ahmedabad,29.3,32,13.2,0.0,65,Cloudy,Yes
Hyderabad,30.0,49,10.9,0.0,0,Sunny,Yes
Delhi,25.2,67,12.5,1.4,68,Cloudy,Yes
Hyderabad,32.5,97,16.3,1.7,41,Cloudy,No
Kolkata,34.1,76,13.0,0.0,57,Cloudy,Yes
Pune,33.6,41,4.6,0.0,51,Cloudy,Yes
Chennai,29.9,80,26.3,2.2,65,Cloudy,No
Chennai,35.1,91,8.8,0.0,50,Cloudy,No
Mumbai,28.9,73,12.0,10.8,100,Rainy,No
Kolkata,30.4,40,27.4,3.2,62,Cloudy,No
Lucknow,31.0,89,14.0,0.5,87,Overcast,No
Delhi,26.5,48,25.4,4.6,74,Cloudy,No
Mumbai,34.4,93,15.9,0.4,50,Cloudy,Yes
Ahmedabad,32.2,38,13.0,0.5,32,Sunny,Yes
Lucknow,27.8,80,24.1,0.0,55,Cloudy,Yes
Lucknow,22.1,52,20.6,6.1,33,Rainy,No
Ahmedabad,29.3,58,25.6,3.2,60,Cloudy,No
Lucknow,37.6,94,10.8,0.0,48,Cloudy,No
Delhi,34.5,50,19.0,0.9,46,Cloudy,Yes
Lucknow,21.3,80,8.9,5.8,100,Rainy,No
Ahmedabad,35.4,88,18.6,5.0,64,Rainy,No
Hyderabad,34.6,44,15.9,12.7,100,Rainy,No
Pune,24.1,38,13.6,3.8,27,Sunny,No
Kolkata,40.7,67,14.0,0.1,64,Cloudy,Yes
Delhi,39.7,34,20.9,1.3,16,Sunny,No
Delhi,34.4,83,19.7,0.0,25,Sunny,Yes
Pune,35.8,42,26.3,0.0,48,Cloudy,No
Lucknow,30.3,96,13.8,0.4,36,Sunny,Yes
Chennai,41.8,57,10.9,0.9,52,Cloudy,Yes
Mumbai,34.2,56,21.2,0.0,64,Cloudy,Yes
Delhi,23.6,81,22.9,3.3,97,Overcast,No
Ahmedabad,35.2,79,15.7,2.2,61,Cloudy,No
Lucknow,25.8,57,17.5,3.9,64,Cloudy,No
Pune,20.1,79,19.7,1.3,69,Cloudy,Yes
Ahmedabad,35.1,45,20.5,4.1,52,Cloudy,No
Hyderabad,33.4,45,14.8,3.4,100,Overcast,No
Delhi,26.9,49,5.0,0.9,17,Sunny,Yes
Ahmedabad,34.4,77,11.4,1.3,41,Cloudy,Yes
Pune,25.7,69,26.5,0.0,22,Sunny,Yes
Delhi,42.2,69,13.1,13.3,100,Rainy,No
Chennai,19.2,41,26.0,5.3,78,Rainy,No
Hyderabad,25.8,91,1.8,3.1,72,Cloudy,No
Hyderabad,23.6,44,24.7,0.1,41,Cloudy,Yes
Hyderabad,20.1,48,18.6,3.9,83,Overcast,No
Mumbai,37.5,73,3.5,3.6,100,Overcast,No
Mumbai,19.6,59,26.8,4.3,49,Cloudy,No
Kolkata,25.2,33,10.5,0.0,44,Cloudy,Yes
Mumbai,20.0,46,17.2,0.0,17,Sunny,Yes
Bengaluru,26.1,52,11.8,2.1,54,Cloudy,Yes
Delhi,25.6,41,11.4,2.6,24,Sunny,Yes
Kolkata,38.6,68,21.1,0.0,64,Cloudy,No
Pune,34.8,62,15.3,3.2,59,Cloudy,No
Delhi,33.0,91,19.3,1.7,57,Cloudy,No
Kolkata,31.9,34,7.7,1.6,67,Cloudy,Yes
Delhi,42.2,57,19.2,0.0,50,Cloudy,Yes
Hyderabad,37.9,84,13.5,5.7,76,Rainy,No
Kolkata,30.5,30,16.0,0.2,43,Cloudy,Yes
Chennai,26.4,80,24.6,4.8,58,Cloudy,No
Kolkata,20.5,41,11.7,0.0,24,Sunny,Yes
Pune,41.5,58,10.6,0.0,44,Cloudy,Yes
Hyderabad,31.6,32,21.6,0.0,31,Sunny,Yes
Jaipur,20.8,92,10.5,5.3,66,Rainy,No
Hyderabad,29.6,83,6.6,2.4,69,Cloudy,No
Pune,38.3,78,21.7,2.6,61,Cloudy,No
Lucknow,25.7,95,17.5,2.6,67,Cloudy,No
Jaipur,25.9,88,12.6,3.2,83,Overcast,No
Hyderabad,26.5,34,13.7,1.6,59,Cloudy,Yes
Chennai,27.9,97,9.6,10.0,100,Rainy,No
Hyderabad,27.2,43,7.8,4.5,80,Overcast,No
Bengaluru,33.6,40,22.3,0.0,56,Cloudy,Yes
Ahmedabad,25.2,43,6.0,0.0,62,Cloudy,Yes
Kolkata,27.0,37,14.3,0.8,41,Cloudy,Yes
Mumbai,33.1,69,6.5,1.8,43,Cloudy,Yes
Pune,24.2,53,13.8,1.5,22,Sunny,Yes
Delhi,37.0,94,18.3,0.0,35,Sunny,No
Delhi,37.9,68,7.1,3.4,27,Sunny,No
Delhi,32.5,65,14.7,0.1,43,Cloudy,Yes
Kolkata,25.4,69,10.5,7.5,51,Rainy,No
Mumbai,30.7,76,17.1,0.5,75,Overcast,Yes
Kolkata,30.1,30,15.9,0.0,19,Sunny,Yes
Lucknow,31.8,75,9.2,1.0,67,Cloudy,Yes
Hyderabad,24.8,41,22.0,3.1,12,Sunny,No
Chennai,25.0,67,18.7,3.4,65,Cloudy,No
Lucknow,31.8,44,3.8,1.6,7,Sunny,Yes
Delhi,30.5,39,2.4,1.0,78,Overcast,Yes
Hyderabad,30.9,84,4.7,0.0,54,Cloudy,Yes
Bengaluru,31.7,41,5.9,1.1,57,Cloudy,Yes
Ahmedabad,37.6,87,21.1,1.4,51,Cloudy,No
Delhi,30.4,67,15.3,0.3,33,Sunny,Yes
Lucknow,30.4,53,9.3,0.9,58,Cloudy,Yes
Delhi,25.7,53,8.6,1.8,51,Cloudy,Yes
Jaipur,37.6,52,18.0,4.1,54,Cloudy,No
Pune,34.2,97,13.3,0.0,12,Sunny,Yes
Lucknow,36.5,73,12.4,0.0,62,Cloudy,Yes
Pune,38.4,70,6.9,0.4,1,Sunny,Yes
Chennai,29.3,76,5.5,0.0,79,Overcast,Yes
Mumbai,25.1,56,29.7,7.4,100,Rainy,No
Delhi,25.7,64,9.8,2.9,37,Sunny,Yes
Hyderabad,25.7,40,8.6,5.4,71,Rainy,No
Chennai,31.4,36,13.1,0.0,44,Cloudy,Yes
Pune,21.5,32,28.0,0.7,18,Sunny,Yes
Ahmedabad,33.6,54,27.0,5.1,54,Rainy,No
Mumbai,34.0,85,5.6,1.5,74,Cloudy,No
Mumbai,26.0,35,4.3,1.0,0,Sunny,Yes
Chennai,26.2,91,23.5,0.6,55,Cloudy,No
Ahmedabad,35.9,47,16.2,5.0,61,Rainy,No
Jaipur,39.0,91,29.4,1.1,30,Sunny,No
Bengaluru,26.4,70,22.8,3.5,42,Cloudy,No
Delhi,38.9,63,7.7,0.0,56,Cloudy,Yes
Delhi,29.9,45,10.3,1.3,94,Overcast,No
Mumbai,35.2,44,8.4,1.1,0,Sunny,No
Chennai,30.9,48,20.1,3.2,74,Cloudy,No
Jaipur,27.8,72,14.9,2.3,44,Cloudy,Yes
Kolkata,29.0,32,9.8,2.5,61,Cloudy,Yes
Kolkata,42.5,60,7.3,0.0,18,Sunny,Yes
Ahmedabad,23.7,63,1.9,0.0,35,Sunny,Yes
Lucknow,30.6,56,29.5,0.0,67,Cloudy,Yes
Ahmedabad,41.4,95,10.2,4.6,100,Overcast,No
Hyderabad,25.2,43,24.4,1.5,44,Cloudy,No
Chennai,31.4,46,17.7,4.1,100,Overcast,No
Chennai,27.7,41,10.5,1.3,26,Sunny,Yes
Ahmedabad,31.5,88,14.9,7.1,100,Rainy,No
Bengaluru,36.5,89,19.1,1.5,57,Cloudy,No
Chennai,29.1,77,9.3,0.9,16,Sunny,Yes
Hyderabad,36.8,52,24.1,0.0,38,Sunny,No
Chennai,23.5,50,17.2,2.1,72,Cloudy,Yes
Hyderabad,37.1,72,14.5,7.3,80,Rainy,No
Ahmedabad,31.5,64,6.7,1.6,48,Cloudy,Yes
Chennai,30.1,58,26.3,0.2,56,Cloudy,Yes
Bengaluru,29.5,50,11.3,5.3,51,Rainy,No
Bengaluru,20.3,83,2.9,0.5,40,Cloudy,Yes
Ahmedabad,34.8,89,11.9,0.0,48,Cloudy,Yes
Lucknow,36.5,57,4.1,0.0,58,Cloudy,Yes
Jaipur,37.1,82,12.6,1.0,65,Cloudy,No
Chennai,34.7,30,10.7,3.5,41,Cloudy,No
Kolkata,34.7,54,3.5,0.0,43,Cloudy,Yes
Ahmedabad,34.8,87,3.7,1.6,63,Cloudy,No
Chennai,32.6,81,26.9,0.7,42,Cloudy,No
Bengaluru,35.4,61,18.2,6.4,57,Rainy,No
Lucknow,37.1,59,2.3,5.1,100,Rainy,No
Hyderabad,23.1,55,8.5,0.0,55,Cloudy,Yes
Chennai,35.6,36,17.4,0.1,35,Sunny,Yes
Kolkata,39.1,76,10.6,2.2,56,Cloudy,No
Hyderabad,28.0,79,8.8,3.9,69,Cloudy,No
Bengaluru,22.7,57,4.4,0.3,18,Sunny,Yes
Delhi,32.7,82,23.1,0.0,45,Cloudy,No
Kolkata,26.6,95,7.8,0.9,52,Cloudy,Yes
Mumbai,32.3,80,4.6,6.1,63,Rainy,No
Delhi,24.4,65,11.7,6.2,66,Rainy,No
Jaipur,41.0,36,10.4,0.0,63,Cloudy,Yes
Jaipur,22.0,38,14.0,7.2,89,Rainy,No
Kolkata,27.8,77,32.5,0.4,35,Sunny,Yes
Lucknow,27.6,33,15.6,0.9,80,Overcast,Yes
Delhi,32.5,33,18.2,7.7,77,Rainy,No
Kolkata,28.9,33,15.9,0.0,58,Cloudy,Yes
Hyderabad,19.2,76,17.2,7.8,81,Rainy,No
Delhi,28.4,67,18.9,2.6,51,Cloudy,Yes
Chennai,29.0,60,29.9,0.0,63,Cloudy,Yes
Lucknow,39.7,85,8.9,2.6,39,Sunny,No
Lucknow,34.7,64,9.8,3.8,62,Cloudy,No
Chennai,28.8,47,4.7,2.5,75,Overcast,Yes
Bengaluru,40.2,41,18.4,0.0,51,Cloudy,Yes
Hyderabad,37.3,82,17.7,0.0,46,Cloudy,No
Hyderabad,20.8,75,13.3,1.0,63,Cloudy,Yes
Jaipur,28.8,58,12.6,1.8,49,Cloudy,Yes
Bengaluru,28.3,52,6.0,6.1,100,Rainy,No
Mumbai,30.1,87,16.3,6.1,89,Rainy,No
Kolkata,29.2,45,17.0,4.0,82,Overcast,No
Hyderabad,31.1,54,28.4,5.6,92,Rainy,No
Pune,34.3,60,11.7,0.0,37,Sunny,Yes
Bengaluru,28.7,91,15.3,0.5,77,Overcast,Yes
Hyderabad,31.5,94,32.7,1.9,64,Cloudy,No
Pune,40.9,60,21.3,5.4,51,Rainy,No
Pune,24.9,98,17.7,0.0,33,Sunny,Yes
Chennai,39.5,78,23.4,4.1,77,Overcast,No
Hyderabad,37.4,81,17.9,2.7,57,Cloudy,No
Bengaluru,34.4,37,9.9,1.6,51,Cloudy,Yes
Pune,33.3,49,6.4,2.6,45,Cloudy,Yes
Delhi,26.3,86,16.0,0.4,50,Cloudy,Yes
Lucknow,18.2,64,27.0,0.0,49,Cloudy,No
Bengaluru,22.5,61,18.3,0.0,42,Cloudy,Yes
Lucknow,33.6,92,16.7,0.0,34,Sunny,Yes
Delhi,23.4,86,13.7,0.0,12,Sunny,Yes
Chennai,30.5,70,9.9,9.1,97,Rainy,No
Chennai,30.8,75,15.9,0.0,54,Cloudy,Yes
Jaipur,29.9,76,4.4,1.2,42,Cloudy,Yes
Bengaluru,36.6,36,28.7,0.0,52,Cloudy,No
Chennai,30.6,98,14.1,0.8,21,Sunny,Yes
Mumbai,28.5,75,9.8,1.9,68,Cloudy,Yes
Hyderabad,28.2,51,5.1,2.3,49,Cloudy,Yes
Jaipur,29.4,76,25.4,0.1,72,Cloudy,Yes
Lucknow,33.3,34,15.3,7.0,100,Rainy,No
Bengaluru,39.6,88,9.5,1.2,40,Cloudy,No
Mumbai,28.7,50,2.2,0.0,16,Sunny,Yes
Lucknow,37.8,76,6.3,0.5,50,Cloudy,Yes
Chennai,35.9,77,20.7,0.2,17,Sunny,No
Pune,26.3,97,27.7,0.6,41,Cloudy,No
Chennai,26.8,94,30.0,1.2,38,Sunny,No
Pune,25.1,81,16.1,4.0,55,Cloudy,No
Bengaluru,33.4,98,4.1,0.0,45,Cloudy,Yes
Jaipur,31.4,53,19.2,23.5,100,Rainy,No
Jaipur,29.3,36,2.7,3.1,38,Sunny,No
Pune,24.2,94,11.7,0.0,11,Sunny,Yes
Ahmedabad,18.5,78,3.1,4.0,84,Overcast,No
Delhi,30.0,58,19.3,0.1,43,Cloudy,Yes
Chennai,26.2,33,16.9,1.4,55,Cloudy,Yes
Pune,30.1,51,8.0,2.8,41,Cloudy,Yes
Mumbai,17.8,72,4.1,1.2,8,Sunny,No
Lucknow,20.3,32,19.3,0.0,26,Sunny,Yes
Pune,30.1,37,8.3,9.2,100,Rainy,No
Lucknow,33.2,83,11.2,0.7,33,Sunny,Yes
Pune,27.5,53,9.2,5.4,66,Rainy,No
Mumbai,36.0,66,21.8,0.0,46,Cloudy,No
Chennai,18.6,43,11.4,0.6,29,Sunny,Yes
Hyderabad,34.1,86,12.5,2.0,29,Sunny,No
Chennai,32.9,86,26.0,0.9,70,Cloudy,No
Mumbai,17.9,92,2.5,0.0,4,Sunny,No
Chennai,26.7,42,18.0,0.0,41,Cloudy,Yes
Bengaluru,33.4,60,10.6,1.4,35,Sunny,Yes
Pune,40.2,75,20.3,4.8,63,Cloudy,No
Pune,21.7,46,14.2,0.7,13,Sunny,Yes
Hyderabad,30.8,48,20.5,6.3,100,Rainy,No
Ahmedabad,29.2,53,8.9,0.0,39,Sunny,Yes
Bengaluru,31.6,88,17.6,0.6,30,Sunny,Yes
Bengaluru,26.3,58,8.1,0.3,7,Sunny,Yes
Hyderabad,36.7,82,13.5,2.6,45,Cloudy,No
Jaipur,22.4,44,10.3,0.1,52,Cloudy,Yes
Pune,36.0,68,12.1,5.5,82,Rainy,No
Hyderabad,30.2,81,7.8,0.0,30,Sunny,Yes
Bengaluru,28.9,93,9.2,5.4,92,Rainy,No
Delhi,31.8,46,10.2,2.9,53,Cloudy,Yes
Kolkata,20.5,97,11.5,0.3,55,Cloudy,Yes
Ahmedabad,23.3,93,7.1,3.5,34,Sunny,No
Hyderabad,22.8,48,10.6,0.6,12,Sunny,Yes
Bengaluru,26.8,59,12.4,0.1,77,Overcast,Yes
Ahmedabad,31.1,40,15.2,4.9,80,Overcast,No
Bengaluru,28.1,42,17.4,0.0,37,Sunny,Yes
Mumbai,34.0,71,24.9,5.6,94,Rainy,No
Mumbai,26.6,82,11.6,0.0,76,Overcast,Yes
Hyderabad,32.5,31,15.9,3.5,65,Cloudy,No
Ahmedabad,28.6,87,16.0,0.3,12,Sunny,Yes
Hyderabad,29.0,58,14.3,0.2,86,Overcast,Yes
Kolkata,39.8,40,5.3,10.2,88,Rainy,No
Mumbai,32.9,32,11.0,0.0,3,Sunny,Yes
Jaipur,28.8,60,1.0,0.0,46,Cloudy,Yes
Delhi,26.7,67,6.8,1.1,41,Cloudy,Yes
Mumbai,22.8,51,21.2,0.0,57,Cloudy,Yes
Pune,22.4,69,14.8,1.5,33,Sunny,Yes
Ahmedabad,30.9,43,20.1,0.0,91,Overcast,No
Mumbai,31.8,70,14.2,2.5,61,Cloudy,Yes
Jaipur,36.2,71,32.0,0.0,54,Cloudy,No
Chennai,29.8,54,21.2,0.0,6,Sunny,Yes
Ahmedabad,30.5,70,15.2,0.8,95,Overcast,Yes
Hyderabad,31.2,36,13.0,5.8,92,Rainy,No
Ahmedabad,33.2,33,8.8,4.5,43,Cloudy,No
Lucknow,30.1,64,2.4,0.0,63,Cloudy,Yes
Pune,34.6,41,4.0,0.6,66,Cloudy,Yes
Mumbai,37.0,43,16.9,5.0,63,Rainy,No
Lucknow,29.0,32,11.0,3.6,57,Cloudy,No
Kolkata,38.7,74,22.0,9.3,100,Rainy,No
Mumbai,33.7,79,10.4,2.4,29,Sunny,Yes
Lucknow,28.5,80,15.2,2.4,48,Cloudy,Yes
Lucknow,27.6,79,16.5,3.6,64,Cloudy,No
Kolkata,20.7,84,10.3,1.2,46,Cloudy,No
Pune,23.5,61,23.5,2.3,59,Cloudy,No
